"name";"id"
"ECNOMUS RUSSELLIUS (TRICHOPTERA - ECNOMIDAE)";"3330"
"OECETIS SP. (TRICHOPTERA - LEPTOCERIDAE)";"3331"
"APSILOCHOREMA SP. (TRICHOPTERA - HYDROBIOSIDAE)";"3332"
"DINOTOPERLA SP. (PISCES - GRIPOPTERYGIDAE)";"3333"
"PLEUROXUS SP. (CRUSTACEA - CLADOCERA)";"3334"
"WATER COLUMN LABILE DETRITUS";"3335"
"WATER COLUMN REFRACTORY DETRITUS";"3336"
"DISSOLVED INORGANIC CARBON";"3337"
"WATER COLUMN DISSOLVED ORGANIC CARBON";"3338"
"SEDIMENTARY LABILE DETRITUS";"3339"
"SEDIMENTARY REFRACTORY DETRITUS";"3340"
"PORE-WATER DISSOLVED ORGANIC CARBON";"3341"
"MEIOFAUNAL-SIZE NEMATODES";"3342"
"MACROFAUNAL-SIZE NEMATODES";"3343"
"SURFACE DEPOSIT-FEEDING POLYCHAETES";"3344"
"SUB-SURFACE DEPOSIT-FEEDING POLYCHAETES";"3345"
"FILTER-FEEDING POLYCHAETES";"3346"
"OMNIVORE POLYCHAETES";"3347"
"CARNIVORE POLYCHAETES";"3348"
"SIPUNCULA";"3349"
"PORIFERA";"3350"
"OTHER MACROFAUNA";"3351"
"SAPROPHAGOUS PLANKTON";"3352"
"LARGE-SIZED PHYTOPLANKTON";"3353"
"OIKOPLEURA";"3354"
"II-III COPEPODITES";"3355"
"IV-VI COPEPODITES OF PARACALANUS";"3356"
"LARVAE OF MOLLUSCS AND POLYCHAETES";"3357"
"NAUPLIUSES";"3358"
"IV-VI COPEPODITES OF CALANUS AND PSEUDOCALANUS";"3359"
"MIXED-FOOD CONSUMERS";"3360"
"PRIMARY CARNIVORES";"3361"
"SECONDARY CARNIVORES";"3362"
"TERTIARY CARNIVORES";"3363"
"FISH EATING BIRDS";"3364"
"AFRICAN CATFISH";"3365"
"INDIGENOUS CATFISHES";"3366"
"SNAKE HEADS";"3367"
"MOZAMBIQUE TILAPIA";"3368"
"NILE TILAPIA";"3369"
"PEARL SPOTS";"3370"
"MAJOR CARPS";"3371"
"DIPTERANS";"3372"
"CYTISUS SCOPARIUS";"3373"
"BRUCHIDIUS ATER (MARSHAM)";"3374"
"APION FUSCIROSTRE FABROCIUS";"3375"
"CONTARINIA PULCHRIPES (KIEFFER)";"3376"
"CLINODIPLOSIS SAROTHAMNI KIEFFER";"3377"
"ASPHONDYLIA SAROTHAMNI H. LOEW";"3378"
"PHYTODECTA OLIVACEA (FORSTER)";"3379"
"SITONA REGENSTEINENSIS HBST";"3380"
"CHESIAS LEGATELLA (SCHIEFFERMUELLER)";"3381"
"CHESIAS RUFATA (FABRICIUS)";"3382"
"ACYRTHOSIPHON SPARTII (KOCH)";"3383"
"APHIS SARATHAMNI FRANSSEN";"3384"
"ARYTAINA SPARTII GUERIN-MEMEVILLE";"3385"
"ARYTAINA GENISTAE LATREILLE";"3386"
"PTEZODORATUS LITURATUS FABRICIUS";"3387"
"APION IMMUNE KIRBY";"3388"
"LEUCOPTERA SPARTIFOLIELLA HUBNER";"3389"
"PHOEOPHTHORUS RHODODACTYLUS (MARSH.)";"3390"
"HALYSTINUS OBSCURUS (MARSH.)";"3391"
"ORTHOTYLUS ADENOCARPI (PERRIS)";"3392"
"ORTHOTYLUS VIRESCENS (DOUGLAS AND SCOTT)";"3393"
"ORTHOTYLUS CONCOLOR (KIRSCHBAUM)";"3394"
"HETEROCORDYLUS TIBIALIS (HAHN)";"3395"
"ASCIODEMA OBSELETUM (FIEBER)";"3396"
"ANAPHES AUTUMNALIS FORSTER";"3397"
"APHIDIUS SP.1";"3398"
"APHIDIUS SP.2";"3399"
"APHANOGINUS VENUSTUS (PARR)";"3400"
"APANTELES FULVIPES HALLIDAY";"3401"
"APANTELES VITRIPENNIS CURTIS";"3402"
"ASOLCUS SP.1";"3403"
"ASOLCUS SP.2";"3404"
"BACILLUS SP. NR LENTUS";"3405"
"BEAUVERIA SP.";"3406"
"CENTISTES EXCRUCIANS HALIDAY";"3407"
"CHEIROPACHYS COLON (L.)";"3408"
"CHRYSOCHARIS GEMMA (WALKER)";"3409"
"DIASPARSIS SP.";"3410"
"DINOTISCUS BIDENTULUS THOMS.";"3411"
"DIOSPILUS EPHIPPIUM (NEES)";"3412"
"ENTODON SP. NR CYANELLUS ZETT.";"3413"
"EPHEDRUS SP.";"3414"
"ERYTHMELUS GOOCHI ENOCH";"3415"
"EUPELMELLA VESICULARIS (RETZ)";"3416"
"EURYTOMA SP. NR MORIO BOH.";"3417"
"HABROCYTUS SEQUESTER (WALKER)";"3418"
"INOSTEMMA LYCON WALKER";"3419"
"LEIOPHRON HETEROCORDYLI RICHARDS";"3420"
"LEIOPHRON ORTHOTYLI RICHARDS";"3421"
"LEIOPHRON APICALIS CURTIS";"3422"
"MACQUARTIA BREVICORNIS (PANZER)";"3423"
"MEIGENIA MUTABILIS (FALLEN)";"3424"
"MICROCTONUS AETHIOPS (NEES)-SECALIS HAL. COMPLEX";"3425"
"MICROLITIS FORDI NIXON";"3426"
"NECREMNUS METALARUS WALK.";"3427"
"NECREMNUS SP.";"3428"
"NEPIESTA SP.";"3429"
"PAECILOMYCES SP.";"3430"
"PATASSON DIANA (GIRAULT)";"3431"
"PATASSON BRACHYGASTER (DEBAUCHE)";"3432"
"PERILITUS DUBIUS (WESMAEL)";"3433"
"PHORIDAE SP.";"3434"
"PLATYGERRHUS DOLOSUS (WALK.)";"3435"
"PRAON SP.";"3436"
"PRINGALIO SOEMIAS WALK.";"3437"
"PRIONOMITUS MITRATUS DALM.";"3438"
"PSEUDOCATOLACCUS THORACICUS (WALKER)";"3439"
"RAPHITELUS MACULATUS WALK.";"3440"
"SPATHIUS RUBIDUS (ROSSI)";"3441"
"SYSTASIS ENCYRTOIDES (WALKER)";"3442"
"TELENOMUS TRUNCATUS MAYR";"3443"
"TELENOMUS SOKOLOVI MAYR";"3444"
"TETRASTICHUS NR FLAVOVARIUS (NEES)";"3445"
"TETRASTITCHUS NR. GALACTOPUS (RATZ)";"3446"
"TRIASPIS SP. NR OBSCURELLUS (NEES)";"3447"
"TRICHOGRAMMA SP.1";"3448"
"TRICHOGRAMMA SP.2";"3449"
"ABLAXIS SP.";"3450"
"APROSTOCETUS SP. NR AETHIOPS (ZETTERSTEDT)";"3451"
"APROSTOCETUS BREVICORNIS PANZER";"3452"
"EUPELMUS UROZONUS DALMAN";"3453"
"EURYTOMA DENTATA MAYR";"3454"
"TETRASTICHUS NR ATTALUS (WALK.)";"3455"
"TORYMUS NR MICROSTIGMA (WALKER)";"3456"
"APROSTOCETUS TIBIALIS (KURDJUMOV)";"3457"
"ASAPHES SP.";"3458"
"CHARIPS SP.";"3459"
"LYGOCERUS SP.";"3460"
"MESOCHORUS SP.";"3461"
"MESOPOLOBUS MEDITERRANEUS (MAYR)";"3462"
"TORYMUS SP. NR MICROPTERUS (WALKER)";"3463"
"LAEMOPHLOEUS ATER (OL.)";"3464"
"ABAX PARELLELOPIPEDUS (PILL AND MITT.)";"3465"
"ADALIA BIPUNCTATA (L.)";"3466"
"ADALIA DECEMPUNCTATA L.";"3467"
"ANATIS OCELLATA (L.)";"3468"
"ANTHOCORIS NEMORALIS (FAB.)";"3469"
"ANTHOCORIS NEMORUM (L.)";"3470"
"ANTHOCORIS SAROTHAMNI (DOUGLAS AND SCOTT)";"3471"
"ANYSTIS BACCARUM L.";"3472"
"ARANEUS DIADEMATUS CLERCK";"3473"
"ARANEUS SP.";"3474"
"CHRYSOPA CARNEA STEPHENS";"3475"
"COCCINELLA SEPTEMPUNCTATA L.";"3476"
"DERAEOCORIS RUBER (L.)";"3477"
"ECTOBIUS LAPONICUS (OLIVER)";"3478"
"EVARCHA ARCUATA CLERCK";"3479"
"EXOCHOMUS QUADRIPUSTULATUS L.";"3480"
"FERONIA MADIDUS (FAB.)";"3481"
"FERONIA NIGRA (SCHALL)";"3482"
"FORFICULA AURICULARIA (L.)";"3483"
"FRINGILLA COELEBS (KLEINSCHMIDT)";"3484"
"HALYSIA SEXDECIMGUTTATA L.";"3485"
"HARPULUS RUBRIPES (DUFT)";"3486"
"HEMEROBIUS SP.";"3487"
"HIMACERUS APTERUS (FAB.)";"3488"
"HETEROTOMA MERIOPTERA (SCOPOLI).";"3489"
"ILYOBATES NIGRICOLLIS (PAYKULL)";"3490"
"IMMATURE SPIDERS";"3491"
"LEISTUS SPP.";"3492"
"LYNIPHIA TRIANGULARIS CLERCK";"3493"
"META SEGMENTATA CLERCK";"3494"
"NABIS FLAVOMARGINATUS (SCHOLTZ)";"3495"
"OCYPUS COMPRESSUS (MARSH)";"3496"
"OXYPODA LONGIUSCULA (GRAVENHORST)";"3497"
"PARUS CAERULEUS (PRAZAK)";"3498"
"PARUS MAJOR L.";"3499"
"PERGAMASUS CRASSIPES L.";"3500"
"PHAENOBREMIA SP.";"3501"
"PHILODROMUS AURELOLUS CAESPITICOLIS WALCK.";"3502"
"PHILONTHUS POLITUS (L.)";"3503"
"PISAURA MIRABILIS CLERCK";"3504"
"PLAGIOGNATHUS ARBUSTORUM (FAB.)";"3505"
"PLATYBUNUS TRIANGULARIS HERBST.";"3506"
"PLATYCHEIRUS SCUTATUS (MEIGEN)";"3507"
"PROPYLEA QUATUORDECIMPUNCTATA (L.)";"3508"
"PRUNELLA MODULARIS OCCIDENTALIS (HART.)";"3509"
"RHAGONYCHA ELONGATA (FALL.)";"3510"
"STAPHYLINUS SP.";"3511"
"STENUS SP.";"3512"
"SYLVIA CURRUCA CURRUCA (L.)";"3513"
"SYRPHUS LUNIGER MEIGEN";"3514"
"SYRPHUS VITRIPENNIS MEIGEN";"3515"
"SYRPHUS CALTEATUS DEGEER";"3516"
"TACHYNUS RUFIPES (DEGEER)";"3517"
"THERIDION OVATUM CLERCK";"3518"
"THERIDION REDIMITUM";"3519"
"XANTHOLINUS LINEARIS (OLIVIER)";"3520"
"XYSTICUS AUDAX SCHRANK";"3521"
"XYSTICUS CRISTATUS CLERCK";"3522"
"TROTTERIA SAROTHAMNI";"3523"
"ANTIDESMA MADAGASCARIENSE";"3524"
"ANTIRHEA BORBONICA";"3525"
"APHLOIA THEIFORMIS";"3526"
"ARDISIA CRENATE";"3527"
"BADULA INSULARIS";"3528"
"BADULA PLATIPHYLLA";"3529"
"BERTIERA ZALUZANIA";"3530"
"CALOPHYLLUM EPUTAMEN VAR EPUTAMEN";"3531"
"CASEARIA CORIACEA";"3532"
"CHASSALIA CORIACEA VAR CORIACEA";"3533"
"CLAOXYLON LINOSTACHYS SSP BRACHYPHYLLUM";"3534"
"CLIDEMIA HIRTA";"3535"
"COFFEA MACROCARPA";"3536"
"COFFEA MAURITIANA";"3537"
"CORDEMOYA INTEGRIFOLIA";"3538"
"CROTON FOTHERGILLIFOLIUS";"3539"
"CROTON GRANGEROIDES";"3540"
"DIOSPYROS REVAUGHANII";"3541"
"DODONAEA VISCOSA ";"3542"
"DORATOXYLON APETALUM VAR DIPHYLLUM";"3543"
"DRACAENA REFLEXA VAR ANGUSTIFOLIA";"3544"
"EMBELIA ANGUSTIFOLIA";"3545"
"ERYTHROSPERMUM MONTICOLUM VAR MONTICOLUM";"3546"
"ERYTHROXYLUM MACROCARPUM";"3547"
"EUGENIA ORBICULATA";"3548"
"EUODIA CHAPELIERI VAR CHAPELIERI";"3549"
"EUODIA OBTUSIFOLIA SSP GIGAS VAR GIGAS";"3550"
"FAUJASIOPSIS FLEXUOSA SSP ERECTA";"3551"
"FLAGELLARIA INDICA";"3552"
"GAERTNERA PSYCHOTRIOIDES/EDENTATA";"3553"
"GAERTNERA ROTUNDIFOLIA";"3554"
"GRANGERIA BORBONICA";"3555"
"HARUNGANA MADAGASCARIENSIS";"3556"
"HELICHRYSUM PROTEOIDES";"3557"
"HOMALANTHUS POPULIFOLIUS";"3558"
"LABOURDONNAISIA CALLOPHYLLOIDES";"3559"
"MOLINAEA ALTERNIFOLIA";"3560"
"MOLINAEA MACRANTHA";"3561"
"MYONIMA VIOLACEA VAR OVATA";"3562"
"OCHNA MAURITIANA";"3563"
"OLEA LANCEA";"3564"
"OSSAEA MARGINATA";"3565"
"PHYLLANTHUS PHILLYREIFOLIUS VAR TELFAIRIANUS";"3566"
"PITTOSPORUM SENACIA";"3567"
"PSATHURA TERNIFLORA";"3568"
"PSIADIA TEREBINTHINA";"3569"
"PSIDIUM CATTLEIANUM";"3570"
"RUBUS ALCEFOLIUS";"3571"
"SIDEROXYLON CINEREUM";"3572"
"SIDEROXYLON PUBERULUM";"3573"
"SMILAX ANCEPS";"3574"
"STILLINGIA LINEATA SSP LINEATA";"3575"
"SYZYGIUM COMMERSONII";"3576"
"SYZYGIUM CORIACEUM";"3577"
"SYZYGIUM GLOMERATUM";"3578"
"SYZYGIUM PETRINESE";"3579"
"TABERNAEMONTANA PERSICARIFOLIA";"3580"
"TODDALIA ASIATICA";"3581"
"TRISTHEMA MAURITIANA";"3582"
"TROCHETIA BLACKBURNIANA";"3583"
"TURRAEA RIGIDA";"3584"
"WARNECKEA TRINERVIS";"3585"
"WIKSTROEMIA INDICA";"3586"
"XYLOPIA LAMARCKII ";"3587"
"AGAURIA SALICIFOLIA";"3588"
"BAKERELLA HOYIFOLIA SSP BOJERI";"3589"
"BERTIERA ZALUZANIA ";"3590"
"CHASSALIA PETRINENSIS";"3591"
"COLEA COLEI";"3592"
"DORATOXYLON APETALUM VAR APETALUM";"3593"
"EUODIA OBTUSIFOLIA SSP GIGAS VAR BRACHYPODA";"3594"
"GAERTNERA PETRINENSIS";"3595"
"GENIOSTOMA BORBONICUM";"3596"
"MEMECYLON OVATIFOLIUM";"3597"
"MIMUSOPS ERYTHROXYLON";"3598"
"MONIMIASTRUM GLOBOSUM";"3599"
"OCOTEA LAEVIGATA";"3600"
"PANDANUS BARKLYI VAR BARKLYI";"3601"
"PANDANUS RIGIDIFOLIUS";"3602"
"PANDANUS WIEHII";"3603"
"PLEUROSTYLIA LEUCOCARPA ";"3604"
"POLYSCIAS MAURITIANA";"3605"
"PYROSTRIA FASCICULATA";"3606"
"ROUSSEA SIMPLEX ";"3607"
"SYZYGIUM MAURITIANUM";"3608"
"SYZYGIUM VENOSUM";"3609"
"TAMBOURISSA PELTATA";"3610"
"XYLOPIA LAMARCKII";"3611"
"XYRIS SP";"3612"
"FLY SP1";"3613"
"BEETLE SP4";"3614"
"BEETLE SP5";"3615"
"UNKNOWN SP1";"3616"
"BEETLE SP1";"3617"
"ANOPLOLEPIS GRACILIPES";"3618"
"FORMICIDAE";"3619"
"CAMPONOTUS GRANDIDIERI";"3620"
"BEETLE SP8";"3621"
"DIPTERA.1";"3622"
"FLY SP3";"3623"
"MEGACHILE SEYCHELLENSIS";"3624"
"HEMIPYRELLIA SP.";"3625"
"CHALCIDOMA DISJUNCTUM";"3626"
"FLY SP9";"3627"
"FLY SP7";"3628"
"BEETLE SP10";"3629"
"DIPTERA.2";"3630"
"DIPTERA.3";"3631"
"FORMICIDAE.1";"3632"
"FLY SP15";"3633"
"CERATINA TABESCENS";"3634"
"CURCULIONIDAE SP12";"3635"
"LASIOGLOSSUM MAHENSE";"3636"
"SALTICIDAE SP2";"3637"
"APIS MELLIFERA ADANSONII";"3638"
"SIMOSYRPHUS AEGYPTIUS";"3639"
"FLY SP14";"3640"
"BEETLE SP14";"3641"
"PHELSUMA SP.";"3642"
"POLISTES OLIVACEUS";"3643"
"MABUYA SECHELLENSIS";"3644"
"NECTARINIA DUSSUMIERI";"3645"
"LEPTOCENTRUS MADLI";"3646"
"SALTICIDAE SP1";"3647"
"ORNIDIA OBESA";"3648"
"FLY SP5";"3649"
"FLY SP8";"3650"
"ERISTALINUS VICARIANS";"3651"
"TECHNOMYRMEX ALBIPES";"3652"
"FLY SP11";"3653"
"FLY SP4";"3654"
"FLY SP10";"3655"
"DIPTERA.4";"3656"
"LAMPIDES BOETICUS";"3657"
"UNIDENTIFIED COCKROACH SP1";"3658"
"RHYNCHIUM BRUNNEUM";"3659"
"EAGRIS SABADIUS MAHETA";"3660"
"BEETLE SP13";"3661"
"MELANOSTOMA ANNULIPES";"3662"
"EUODYNERUS CYLINDRICUS";"3663"
"UNIDENTIFIED FLY SP1";"3664"
"CRATOPUS AUROSTRIATUS";"3665"
"XYLOCOPA CAFFRA";"3666"
"BEETLE SP6";"3667"
"MORDELLIDAE SP11";"3668"
"ELATEROIDEA SP2";"3669"
"UNIDENTIFIED BEE SP1";"3670"
"LEPTOTES PIRITHOUS";"3671"
"UNKNOWN SP2";"3672"
"DIPTERA.5";"3673"
"UNKNOWN SP6";"3674"
"ELATEROIDEA SP3";"3675"
"BEETLE SP9";"3676"
"ANT SP2";"3677"
"FOUDIA MADAGASCARIENSIS";"3678"
"AGRIUS CONVOLVULI";"3679"
"HYMENOPTERA SP1";"3680"
"FLY SP6";"3681"
"DIPTERA.6";"3682"
"ANT SP1";"3683"
"HETEROPTERA SP1";"3684"
"PERISSOMA AENESCENS";"3685"
"NEAVELLA ALBIPECTUS";"3686"
"DIPTERA.7";"3687"
"ADOLENDANA TYPICA";"3688"
"DIPTERA.8";"3689"
"PHALANTA PHALANTHA AETHIOPICA";"3690"
"UNKNOWN SP5";"3691"
"BEE SP1";"3692"
"ERISTALODES SEYCHELLARUM";"3693"
"EUSCHMIDTIA CRUCIFORMIS";"3694"
"UNKNOWN SP3";"3695"
"TRYPOXYLON ERRANS";"3696"
"CENOPHODES TAMSI";"3697"
"UNKNOWN SP4";"3698"
"MZ: MICRO-ZOOPLANKTON";"3699"
"Z1AI: COPEPODS (LARGE, >= 0.025MG C)";"3700"
"Z1AII: COPEPODS (SMALL, < 0.025MG C)";"3701"
"Z1B: SMALL INVERTEBRATE LARVAE";"3702"
"Z1D: PTEROPODS";"3703"
"Z2A: PELAGIC AMPHIPODS";"3704"
"Z2B: PELAGIC SHRIMP (SERGESTIDAE, PANAEIDAE)";"3705"
"Z2C: OTHER MACRO-ZOOPLANKTON ";"3706"
"Z2E: SMALL JELLYFISH ";"3707"
"Z2F: LARGE JELLYFISH ";"3708"
"Z3A: E. PACIFICA (ADULT & JUVENILES) ";"3709"
"Z3B: T. SPINIFERA (ADULT & JUVENILES) ";"3710"
"C: CEPHALOPOD AGGREGATE";"3711"
"PLNKF1A: SMELT AGGREGATE";"3712"
"PLNKF1B: SHAD";"3713"
"PLNKF1C: SARDINE";"3714"
"PLNKF1D: HERRING";"3715"
"PLNKF1E: ANCHOVY";"3716"
"PLNKF1F: SAURY";"3717"
"PLNKF2A: COHO YEARLING";"3718"
"PLNKF2BI: CHINOOK SUBYEARLING";"3719"
"PLNKF2BII: CHINOOK YEARLING";"3720"
"PLNKF2C: OTHER JUVENILE SALMON";"3721"
"PLNKF3: MESOPELAGIC FISH AGGREGATE";"3722"
"PLNKF4: PLANKTIVOROUS ROCKFISH";"3723"
"PISCF1A: COHO";"3724"
"PISCF1B: CHINOOK";"3725"
"PISCF1C: OTHER SALMON AGGREGATE";"3726"
"PISCF2: SHARK AGGREGATE";"3727"
"PISCF3A: JACK MACKEREL";"3728"
"PISCF3B: PACIFIC MACKEREL";"3729"
"PISCF4: PISCIVOROUS ROCKFISH";"3730"
"PISCF5: DOGFISH AGGREGATE";"3731"
"PISCF6: HAKE";"3732"
"PISCF7: SABLEFISH";"3733"
"PISCF8: HEXAGRAMMIDAE (LINGCOD, GREENLING)";"3734"
"PISCF9: FLATFISH (WATER-COLUMN FEEDERS)";"3735"
"BNTHF1: SKATES & RAYS";"3736"
"BNTHF2: MISC. SMALL BENTHIC FISHES";"3737"
"BNTHF3: BENTHIVOROUS ROCKFISH";"3738"
"BNTHF4: GADIDAE (COD, HADDOCK, POLLOCK)";"3739"
"BNTHF5: FLATFISH (BENTHIC FEEDERS)";"3740"
"BNTHF6: FLATFISH (SMALL)";"3741"
"BNTHF7: GRENADIER";"3742"
"JUVF1: JUVENILE ROCKFISH";"3743"
"JUVF2: JUVENILE FISH (OTHER)";"3744"
"DEPB1: INFAUNA";"3745"
"DEPB2A: PANDALUS SPP.";"3746"
"DEPB2B: OTHER EPIBENTHIC SHRIMP (CARIDEA)";"3747"
"DEPB3: MYSIDS";"3748"
"DEPB4: ECHINODERMS";"3749"
"DEPB5: BENTHIC AMPHIPODS, ISOPODS, AND CUMACEANS";"3750"
"SSPB2: BIVALVES";"3751"
"SSPB3: MISC. EPIFAUNA (SUSPENSION FEEDERS)";"3752"
"CRNB1: DUNGENESS CRAB";"3753"
"CRNB2: TANNER CRAB";"3754"
"CRNB3: MISC. EPIFAUNA (CARNIVOROUS)";"3755"
"SB1: SOOTY SHEARWATERS";"3756"
"SB2: COMMON MURRE";"3757"
"SB3: GULLS & TERNS";"3758"
"SB4: ALCIDS";"3759"
"SB5: LARGE PELAGIC SEABIRDS";"3760"
"SB6: OTHER PELAGIC SEABIRDS";"3761"
"SB7: COASTAL SEABIRDS (DIVERS)";"3762"
"SB8: STORM-PETRELS";"3763"
"PLNKMM1: GRAY WHALES";"3764"
"PLNKMM2: BALEEN WHALES";"3765"
"PISCMM1: SMALL PINNIPEDS";"3766"
"PISCMM2: LARGE PINNIPEDS";"3767"
"PISCMM4: TOOTHED WHALES";"3768"
"?GLYPHIPTERIGIDAE SP.1";"3769"
"?HELIOZELIDAE SP.1";"3770"
"?HELIOZELIDAE SP.3";"3771"
"?NESOMYZA SP.";"3772"
"?OECOPHORIDAE SP.";"3773"
"ANISOSTENA CHAMPIONI (BALY)";"3774"
"BRACHYS KLEINEI OBENBERGER";"3775"
"BUCCULATRICIDAE SP.1";"3776"
"CALYCOMYZA CF. CASSIAE (FROST)";"3777"
"CALYCOMYZA HYPTIDIS SPENCER";"3778"
"CALYCOMYZA SIDAE SPENCER";"3779"
"CALYCOMYZA SP.10";"3780"
"CALYCOMYZA SP.13";"3781"
"CALYCOMYZA SP.14";"3782"
"CALYCOMYZA SP.16";"3783"
"CALYCOMYZA SP.17";"3784"
"CALYCOMYZA SP.2";"3785"
"CALYCOMYZA SP.3";"3786"
"CALYCOMYZA SP.5";"3787"
"CALYCOMYZA SP.7";"3788"
"CALYCOMYZA SP.8";"3789"
"CHALEPUS HORNI BALY";"3790"
"CHALEPUS SP.";"3791"
"DIALECTICA SP.";"3792"
"GELECHIIDAE SP.1";"3793"
"GRACILLARIDAE SP.1";"3794"
"GRACILLARIIDAE SP.5";"3795"
"GRACILLARIINAE SP.10";"3796"
"GRACILLARIINAE SP.2";"3797"
"GRACILLARIINAE SP.4 OR LEPIDOPTERA SP.1";"3798"
"GRACILLARIINAE SP.7";"3799"
"GRACILLARIINAE SP.8";"3800"
"HAPLOPEODES SP.1";"3801"
"HAPLOTHYMA SP.";"3802"
"HELIOZELIDAE SP.6";"3803"
"HETERISPA VINULA (ERICHSON)";"3804"
"JAPANAGROMYZA SP.";"3805"
"LEMURIMYZA SP.";"3806"
"LEPIDOPTERA SP.3";"3807"
"LEPIDOPTERA SP.4";"3808"
"LEPIDOPTERA SP.6";"3809"
"LITHOCOLLETINAE SP.";"3810"
"LITHOCOLLETINAE SP.5";"3811"
"LITHOCOLLETINAE SP.6";"3812"
"ODONTOPUS SP.1";"3813"
"ODONTOPUS SP.2";"3814"
"OPHIOMYIA SP.1";"3815"
"PACHYSCHELUS COLLARIS ROBUSTUS WAT.";"3816"
"PACHYSCHELUS PURPUREUS BICOLOR KERR.";"3817"
"PENTISPA FAIRMAIREI (CHAPUIS) OR BALIOSUS LINEATICOLLIS BALY";"3818"
"PENTISPA MELANURA (CHAPUIS)";"3819"
"PHYLLOCNISTINAE SP.1";"3820"
"PROBAENIA ARMIGERIA (BALY)";"3821"
"SCROBIPALPULA SP.2";"3822"
"SUMITROSIS DISTINCTUS (BALY)";"3823"
"TISCHEREA PULVEREA WALSINGHAM";"3824"
"TISCHERIA SP.1";"3825"
"TISCHERIA SP.12";"3826"
"TISCHERIA SP.4";"3827"
"TISCHERIA SP.5";"3828"
"TISCHERIA SP.6";"3829"
"TISCHERIA SP.7";"3830"
"TISCHERIA SP.8";"3831"
"TISCHERIA SP.9";"3832"
"UNREARED AGROMYZID SP.13";"3833"
"UNREARED AGROMYZID SP.19";"3834"
"UNREARED AGROMYZID SP.21";"3835"
"UNREARED AGROMYZID SP.23";"3836"
"UNREARED AGROMYZID SP.24";"3837"
"UNREARED AGROMYZID SP.26";"3838"
"UNREARED AGROMYZID SP.3";"3839"
"UNREARED AGROMYZID SP.8";"3840"
"UNREARED AGROMYZID SP.9";"3841"
"UNREARED HISPINE SP.4";"3842"
"UNREARED HISPINE SP.6";"3843"
"UNREARED HISPINE SP.7";"3844"
"UNREARED HISPINE SP.8";"3845"
"UNREARED HISPINE SP.9";"3846"
"UNREARED LEPIDOPTERA SP.1";"3847"
"UNREARED LEPIDOPTERA SP.11";"3848"
"UNREARED LEPIDOPTERA SP.12";"3849"
"UNREARED LEPIDOPTERA SP.14";"3850"
"UNREARED LEPIDOPTERA SP.16";"3851"
"UNREARED LEPIDOPTERA SP.20";"3852"
"UNREARED LEPIDOPTERA SP.22";"3853"
"UNREARED LEPIDOPTERA SP.25";"3854"
"UNREARED LEPIDOPTERA SP.27";"3855"
"UNREARED LEPIDOPTERA SP.28";"3856"
"UNREARED LEPIDOPTERA SP.32";"3857"
"UNREARED LEPIDOPTERA SP.34";"3858"
"UNREARED LEPIDOPTERA SP.5";"3859"
"UNREARED LEPIDOPTERA SP.6";"3860"
"UROPLATA FUSCA CHAPUIS";"3861"
"UROPLATA FUSCA CHAPUIS.1";"3862"
"ALLOBRACON SP.";"3863"
"APLEUROTROPIS SP.A";"3864"
"APLEUROTROPIS SP.B";"3865"
"APLEUROTROPIS SP.C";"3866"
"APROSTOCETUS SP.A";"3867"
"APROSTOCETUS SP.B";"3868"
"ASECODES SP.A";"3869"
"BRACON SP.1";"3870"
"BRACON SP.10";"3871"
"BRACON SP.11";"3872"
"BRACON SP.12";"3873"
"BRACON SP.13";"3874"
"BRACON SP.2";"3875"
"BRACON SP.3";"3876"
"BRACON SP.4";"3877"
"BRACON SP.5";"3878"
"BRACON SP.6";"3879"
"BRACON SP.7";"3880"
"BRACON SP.8";"3881"
"BRACON SP.9";"3882"
"CHALCIDID SP.1";"3883"
"CHALCIDID SP.2";"3884"
"CHRYSOCHARIS SP.A";"3885"
"CHRYSOCHARIS TRISTIS";"3886"
"CIRROSPILUS SP.A";"3887"
"CLOSTEROCERUS CINCTIPENNIS";"3888"
"CLOSTEROCERUS SP.A";"3889"
"CLOSTEROCERUS SP.B";"3890"
"CLOSTEROCERUS SP.C";"3891"
"ELACHERTUS SP.A";"3892"
"ELACHERTUS SP.B";"3893"
"ELACHERTUS SP.C";"3894"
"ELACHERTUS SP.D";"3895"
"ELACHERTUS SP.E";"3896"
"ELASMUS SP.A";"3897"
"EMERSONELLA SP.A";"3898"
"EUOPIUS SP.";"3899"
"GENUS NEAR ZAEUCOILA SP.1";"3900"
"GENUS NEAR ZAEUCOILA SP.2";"3901"
"HORISMENUS SP.A";"3902"
"HORISMENUS SP.B";"3903"
"HORISMENUS SP.C";"3904"
"HORISMENUS SP.D";"3905"
"HORISMENUS SP.E";"3906"
"HORISMENUS SP.F";"3907"
"LISPIXYS SP.";"3908"
"MICROGASTRINAE SP.1";"3909"
"MICROGASTRINAE SP.2";"3910"
"MICROGASTRINAE SP.3";"3911"
"MICROGASTRINAE SP.4";"3912"
"MICROGASTRINAE SP.5";"3913"
"MICROGASTRINAE SP.6";"3914"
"MIRAX LITHOCOLLETIDIS ASHMEAD";"3915"
"MIRAX N. SP. 1";"3916"
"MIRAX N. SP. 2";"3917"
"MIRAX N. SP. 3";"3918"
"NEOCHRYSOCHARIS ARIZONENSIS";"3919"
